matsize,patterns_size,nb_patterns,duration,threads,connections,throughput,latency_avg,latency_stdev,latency_max,requests,data_read,requests_per_sec,transfer_per_sec
8,8,2,10,4,10000,1000,22.4,14.5,104.5,7342,1226833.92,548.56,91607.04
8,8,2,20,1,10000,2000,37.1,92.9,3600.0,3343,558284.8,166.97,27883.52
8,8,2,20,1,10000,1000,39.5,128.9,3600.0,3309,552601.6,165.24,27596.8
8,8,2,20,2,10000,2000,34.8,55.9,1100.0,4865,812451.84,190.56,31825.92
8,8,2,20,2,10000,1000,29.8,44.1,1000.0,4892,816967.68,190.43,31805.44
8,8,2,20,4,10000,1000,87.1,670.4,12700.0,4033,673515.52,196.16,32757.76
8,8,2,20,4,10000,2000,125.2,617.1,12700.0,4278,714424.32,208.14,34754.56
8,8,4,10,1,10000,1000,55.2,113.1,527.8,1960,366520.32,195.66,36587.52
8,8,4,10,1,10000,2000,32.9,65.5,370.9,1817,339783.68,181.38,33914.88
8,8,4,10,2,10000,1000,16.7,17.5,120.7,3761,703303.68,374.45,70021.12
8,8,4,10,2,10000,2000,17.3,18.6,126.5,3763,703682.56,375.08,70144.0
8,8,4,10,4,10000,1000,28.0,18.1,116.8,7496,1405091.84,748.88,140042.24
8,8,4,10,4,10000,2000,31.4,22.5,182.0,7564,1415577.6,755.83,141342.72
8,8,4,20,1,10000,1000,30.6,21.6,219.9,3821,714526.72,190.93,35706.88
8,8,4,20,1,10000,2000,30.8,17.0,159.7,3801,710789.12,189.95,35522.56
8,8,4,20,2,10000,1000,25.7,21.7,131.7,6994,1310720.0,231.95,43376.64
8,8,4,20,2,10000,2000,33.0,34.1,163.2,6940,1300234.24,230.26,43059.2
8,8,4,20,4,10000,1000,52.2,614.9,12400.0,4043,756039.68,196.72,36782.08
8,8,4,20,4,10000,2000,67.3,601.8,12400.0,4239,792688.64,206.4,38594.56
8,8,8,10,1,10000,1000,46.7,93.8,500.9,1995,452864.0,199.25,45230.08
8,8,8,10,1,10000,2000,23.6,38.8,241.2,1867,423813.12,186.49,42332.16
8,8,8,10,2,10000,1000,14.4,10.5,78.0,3819,866908.16,381.08,86507.52
8,8,8,10,2,10000,2000,13.3,12.8,94.4,3735,847841.28,372.29,84510.72
8,8,8,10,4,10000,1000,31.2,21.1,110.4,7714,1751121.92,767.77,174284.8
8,8,8,10,4,10000,2000,30.8,20.9,125.3,7420,1688207.36,741.1,168232.96
8,8,8,20,1,10000,2000,28.9,18.1,157.5,3825,868270.08,191.14,43386.88
8,8,8,20,1,10000,1000,34.1,19.9,151.9,3822,867594.24,190.93,43345.92
8,8,8,20,2,10000,2000,28.5,24.8,152.8,7131,1614807.04,231.68,52592.64
8,8,8,20,2,10000,1000,36.9,41.6,200.8,7153,1625292.8,231.93,52643.84
8,8,8,20,4,10000,1000,94.2,619.3,12800.0,4359,985661.44,211.55,48025.6
8,8,8,20,4,10000,2000,155.3,861.6,12900.0,4361,985661.44,211.75,48066.56
8,8,16,10,1,10000,1000,52.2,99.5,511.7,1929,594135.04,192.61,59320.32
8,8,16,10,1,10000,2000,27.6,39.8,259.5,1865,574423.04,186.34,57395.2
8,8,16,10,2,10000,2000,26.3,42.8,253.0,3665,1132462.08,365.46,112558.08
8,8,16,10,2,10000,1000,25.3,40.9,243.3,3667,1132462.08,366.33,112824.32
8,8,16,10,4,10000,2000,158.7,334.7,1400.0,7667,2359296.0,558.65,172062.72
8,8,16,10,4,10000,1000,64.4,117.2,1400.0,7693,2369781.76,555.96,171233.28
8,8,16,20,1,10000,1000,58.8,201.4,4300.0,3220,996147.2,160.91,49561.6
8,8,16,20,1,10000,2000,41.1,127.6,4100.0,3193,985661.44,159.46,49111.04
8,8,16,20,2,10000,2000,63.0,111.6,1100.0,5160,1593835.52,202.3,62310.4
8,8,16,20,2,10000,1000,68.7,128.3,1100.0,5179,1593835.52,200.84,61859.84
8,8,16,20,4,10000,1000,498.3,2000.0,12700.0,3572,1101004.8,173.88,53555.2
8,8,16,20,4,10000,2000,609.4,2100.0,12800.0,3937,1216348.16,191.47,58972.16
8,16,1,10,1,10000,1000,41.4,81.3,412.4,1994,309073.92,199.19,30873.6
8,16,1,10,1,10000,2000,23.4,40.7,268.5,1870,289853.44,186.8,28958.72
8,16,1,10,2,10000,2000,17.2,19.9,174.4,3863,598763.52,385.41,59740.16
8,16,1,10,2,10000,1000,18.5,23.2,158.9,3879,601241.6,387.14,60006.4
8,16,1,10,4,10000,1000,26.8,19.9,148.4,7482,1163919.36,747.31,115834.88
8,16,1,10,4,10000,2000,28.0,29.0,169.8,7569,1174405.12,756.15,117207.04
8,16,1,20,1,10000,1000,30.7,19.4,160.3,3820,592097.28,190.87,29583.36
8,16,1,20,1,10000,2000,31.2,18.0,146.9,3835,594421.76,191.51,29685.76
8,16,1,20,2,10000,1000,36.0,66.6,1100.0,7387,1142947.84,243.3,37713.92
8,16,1,20,2,10000,2000,38.1,65.5,1200.0,7332,1132462.08,242.23,37550.08
8,16,1,20,4,10000,1000,88.0,539.9,11900.0,4092,634255.36,199.12,30863.36
8,16,1,20,4,10000,2000,118.8,626.9,11900.0,4384,679516.16,213.11,33034.24
8,16,2,10,1,10000,1000,52.0,107.1,498.9,1953,322242.56,195.14,32194.56
8,16,2,10,1,10000,2000,32.1,62.5,354.5,1832,302284.8,182.98,30187.52
8,16,2,10,2,10000,2000,15.9,14.6,112.2,3813,629145.6,380.57,62791.68
8,16,2,10,2,10000,1000,16.5,14.8,92.2,3845,634429.44,383.02,63201.28
8,16,2,10,4,10000,1000,24.4,14.8,79.0,7692,1268776.96,767.83,126689.28
8,16,2,10,4,10000,2000,22.8,12.4,83.4,7435,1226833.92,743.18,122624.0
8,16,2,20,1,10000,1000,29.4,19.2,165.7,3854,635914.24,192.49,31764.48
8,16,2,20,1,10000,2000,30.5,19.4,169.3,3838,633272.32,191.71,31631.36
8,16,2,20,2,10000,2000,32.9,53.0,1100.0,7283,1205862.4,247.63,40857.6
8,16,2,20,2,10000,1000,29.5,38.9,1000.0,7335,1205862.4,248.73,41041.92
8,16,2,20,4,10000,1000,89.5,529.7,11200.0,4350,717752.32,211.5,34897.92
8,16,2,20,4,10000,2000,116.7,597.6,11100.0,4305,710328.32,209.35,34539.52
8,16,4,10,1,10000,1000,39.0,74.4,366.8,1995,365086.72,199.29,36464.64
8,16,4,10,1,10000,2000,27.0,47.6,282.8,1907,348979.2,190.52,34867.2
8,16,4,10,2,10000,2000,18.4,17.9,112.4,3891,712048.64,388.37,71075.84
8,16,4,10,2,10000,1000,18.5,18.5,105.6,3916,716625.92,390.44,71454.72
8,16,4,10,4,10000,1000,26.1,17.9,101.1,7741,1415577.6,773.13,141486.08
8,16,4,10,4,10000,2000,25.9,19.3,114.8,7613,1394606.08,760.65,139202.56
8,16,4,20,1,10000,2000,25.8,15.6,149.6,3846,703815.68,192.18,35164.16
8,16,4,20,1,10000,1000,24.5,16.6,158.3,3816,698327.04,190.62,34887.68
8,16,4,20,2,10000,1000,31.6,58.0,1100.0,7763,1415577.6,263.17,48158.72
8,16,4,20,2,10000,2000,28.6,56.7,1100.0,7699,1405091.84,260.97,47759.36
8,16,4,20,4,10000,1000,121.3,529.5,10200.0,4320,790558.72,210.23,38471.68
8,16,4,20,4,10000,2000,171.9,573.4,10200.0,4522,827525.12,220.16,40294.4
8,16,8,10,1,10000,1000,37.2,63.1,311.3,1994,436684.8,199.08,43601.92
8,16,8,10,1,10000,2000,24.8,42.0,268.8,1889,413696.0,188.64,41308.16
8,16,8,10,2,10000,1000,20.3,17.9,85.8,3815,835481.6,380.24,83271.68
8,16,8,10,2,10000,2000,23.8,20.1,87.6,3948,864614.4,393.67,86210.56
8,16,8,10,4,10000,1000,24.0,13.4,76.9,7666,1677721.6,766.05,167761.92
8,16,8,10,4,10000,2000,24.8,16.2,143.8,7493,1635778.56,748.94,164014.08
8,16,8,20,1,10000,1000,27.9,18.0,156.2,3817,835921.92,190.56,41738.24
8,16,8,20,1,10000,2000,27.1,18.3,154.7,3826,837898.24,191.09,41850.88
8,16,8,20,2,10000,2000,34.2,44.9,1100.0,7848,1719664.64,391.69,85780.48
8,16,8,20,2,10000,1000,36.6,48.9,1100.0,7869,1719664.64,392.33,85923.84
8,16,16,10,1,10000,2000,54.2,86.6,2200.0,1524,445009.92,152.15,44431.36
8,16,16,10,1,10000,1000,41.2,82.7,2100.0,1508,440340.48,150.01,43806.72
8,16,8,20,4,10000,2000,61.0,139.2,2100.0,8648,1897922.56,420.91,92180.48
8,16,8,20,4,10000,1000,45.4,99.3,2000.0,8309,1824522.24,404.01,88473.6
8,16,16,10,2,10000,2000,122.4,196.8,1600.0,3955,1153433.6,393.54,114913.28
8,16,16,10,2,10000,1000,115.0,219.7,2200.0,3804,1111490.56,379.25,110735.36
8,16,16,10,4,10000,2000,183.0,387.5,2100.0,7847,2296381.44,784.25,228997.12
8,16,16,10,4,10000,1000,113.3,213.1,2100.0,7597,2222981.12,758.92,221603.84
8,16,16,20,1,10000,2000,42.5,31.3,204.8,3843,1121976.32,191.85,56023.04
8,16,16,20,1,10000,1000,43.0,29.1,213.5,3846,1121976.32,192.04,56074.24
8,16,16,20,2,10000,2000,100.4,303.5,3400.0,6984,2034237.44,348.05,101632.0
8,16,16,20,2,10000,1000,107.2,293.5,2600.0,7146,2086666.24,356.4,104069.12
8,32,1,10,1,10000,2000,109.4,91.4,1100.0,1982,307210.24,197.46,30607.36
8,32,1,10,1,10000,1000,71.7,58.6,1000.0,1809,280391.68,180.5,27975.68
8,16,16,20,4,10000,2000,872.7,1500.0,9400.0,9750,2852126.72,474.11,138444.8
8,16,16,20,4,10000,1000,825.1,1400.0,9200.0,9479,2768240.64,460.64,134502.4
8,32,1,10,4,10000,1000,96.5,186.5,1100.0,4052,628060.16,180.16,27924.48
8,32,1,10,4,10000,2000,149.1,307.2,1100.0,4120,638597.12,182.35,28262.4
8,32,1,10,2,10000,2000,85.0,131.8,1100.0,3364,521420.8,128.73,19957.76
8,32,1,10,2,10000,1000,73.1,127.2,1100.0,3815,591329.28,141.65,21954.56
8,32,1,20,1,10000,1000,24.3,13.5,68.9,3992,618762.24,199.33,30894.08
8,32,1,20,1,10000,2000,24.6,12.5,64.1,3989,618291.2,199.27,30883.84
8,32,1,20,2,10000,1000,21.0,11.2,99.4,7778,1205862.4,388.72,60252.16
8,32,1,20,2,10000,2000,20.8,10.8,72.0,7778,1205862.4,388.72,60252.16
8,32,2,10,1,10000,1000,31.6,23.3,147.5,1726,284794.88,126.27,20838.4
8,32,2,10,1,10000,2000,31.9,27.1,163.5,1706,281487.36,123.1,20316.16
8,32,1,20,4,10000,1000,24.9,145.1,4000.0,7409,1153433.6,360.19,55828.48
8,32,1,20,4,10000,2000,32.3,169.4,3900.0,7579,1174405.12,368.74,57159.68
8,32,2,10,2,10000,1000,38.3,36.3,195.2,3969,654888.96,395.47,65249.28
8,32,2,10,2,10000,2000,41.1,49.4,263.4,3875,639375.36,385.6,63621.12
8,32,2,10,4,10000,2000,32.0,23.5,128.5,7677,1268776.96,766.98,126556.16
8,32,2,10,4,10000,1000,25.9,16.7,117.0,7609,1258291.2,759.74,125358.08
8,32,2,20,1,10000,1000,31.2,18.1,162.6,3801,627169.28,189.88,31334.4
8,32,2,20,1,10000,2000,27.4,19.7,145.0,3834,632606.72,191.5,31600.64
8,32,2,20,2,10000,1000,28.9,25.7,160.5,7409,1226833.92,258.4,42639.36
8,32,2,20,2,10000,2000,32.0,29.2,132.9,7441,1226833.92,258.07,42577.92
8,32,2,20,4,10000,1000,122.3,560.9,9900.0,4602,759326.72,224.0,36956.16
8,32,2,20,4,10000,2000,126.5,517.6,9800.0,4489,740689.92,218.59,36065.28
8,32,4,10,1,10000,1000,44.1,81.7,392.4,1994,364902.4,199.07,36433.92
8,32,4,10,1,10000,2000,23.6,31.5,207.4,1897,347146.24,189.47,34672.64
8,32,4,10,2,10000,1000,43.7,77.1,1100.0,3980,728340.48,396.97,72642.56
8,32,4,10,2,10000,2000,48.6,73.7,1100.0,3985,729251.84,396.83,72622.08
8,32,4,10,4,10000,1000,56.1,78.3,1100.0,7803,1426063.36,778.92,142540.8
8,32,4,10,4,10000,2000,61.5,88.7,1100.0,7751,1415577.6,774.82,141793.28
8,32,4,20,1,10000,1000,30.6,16.6,135.1,3868,707840.0,193.18,35348.48
8,32,4,20,1,10000,2000,29.2,19.9,155.7,3852,704911.36,192.32,35194.88
8,32,4,20,2,10000,2000,38.3,42.2,272.9,7966,1457520.64,397.11,72673.28
8,32,4,20,2,10000,1000,39.6,45.7,290.5,7910,1447034.88,394.05,72110.08
8,32,8,10,1,10000,1000,71.8,132.8,2200.0,1479,323901.44,147.22,32245.76
8,32,8,10,1,10000,2000,57.7,154.3,2200.0,1504,329379.84,150.13,32880.64
8,32,4,20,4,10000,1000,49.2,106.3,2100.0,8296,1520435.2,403.28,73799.68
8,32,4,20,4,10000,2000,48.9,108.8,2200.0,8187,1499463.68,397.7,72775.68
8,32,8,10,2,10000,2000,117.7,244.2,2200.0,3746,820377.6,372.43,81561.6
8,32,8,10,2,10000,1000,120.4,271.5,2200.0,3681,806144.0,366.32,80220.16
8,32,8,10,4,10000,2000,168.9,403.4,2300.0,7855,1719664.64,784.77,171868.16
8,32,8,10,4,10000,1000,122.7,284.6,2300.0,7652,1677721.6,763.21,167147.52
8,32,8,20,1,10000,1000,32.2,18.1,140.6,3851,843366.4,192.42,42137.6
8,32,8,20,1,10000,2000,29.4,16.2,144.1,3813,835051.52,190.47,41717.76
8,32,8,20,2,10000,2000,32.0,58.2,1100.0,7786,1709178.88,259.41,56811.52
8,32,8,20,2,10000,1000,37.8,54.7,1200.0,7802,1709178.88,258.29,56565.76
8,32,8,20,4,10000,1000,217.6,581.9,10300.0,4604,1006632.96,223.79,49008.64
8,32,8,20,4,10000,2000,302.2,683.2,10400.0,5167,1132462.08,251.44,55060.48
8,32,16,10,1,10000,1000,57.8,193.0,1000.0,1880,548956.16,187.76,54824.96
8,32,16,10,1,10000,2000,21.0,26.5,153.8,1888,551301.12,188.65,55080.96
8,32,16,10,2,10000,2000,90.9,198.6,2100.0,3896,1132462.08,388.64,113479.68
8,32,16,10,2,10000,1000,85.2,198.0,2200.0,3718,1090519.04,370.58,108206.08
8,32,16,10,4,10000,1000,123.5,189.6,1300.0,7721,2254438.4,771.69,225331.2
8,32,16,10,4,10000,2000,266.2,547.0,2300.0,7979,2327838.72,797.53,232878.08
8,32,16,20,1,10000,1000,33.5,24.6,161.6,3817,1111490.56,190.71,55685.12
8,32,16,20,1,10000,2000,35.7,29.0,215.4,3863,1132462.08,193.06,56371.2
8,32,16,20,2,10000,2000,94.3,252.6,2400.0,7908,2306867.2,394.79,115281.92
8,32,16,20,2,10000,1000,98.3,275.8,3300.0,7881,2296381.44,393.14,114800.64
8,64,1,10,1,10000,2000,47.8,130.8,2000.0,1550,246446.08,154.68,24596.48
8,64,1,10,1,10000,1000,44.7,65.0,2000.0,1574,250265.6,157.16,24985.6
8,32,16,20,4,10000,2000,169.8,312.4,2200.0,8442,2464153.6,410.76,119941.12
8,32,16,20,4,10000,1000,179.2,348.3,3200.0,8164,2380267.52,396.88,115886.08
8,64,1,10,2,10000,2000,37.1,57.2,1000.0,3769,599275.52,376.1,59801.6
8,64,1,10,2,10000,1000,34.4,71.0,1100.0,3711,590049.28,370.08,58839.04
8,64,1,10,4,10000,2000,69.9,199.8,1000.0,7792,1237319.68,778.72,123811.84
8,64,1,10,4,10000,1000,32.9,67.3,1000.0,7699,1226833.92,769.28,122316.8
8,64,1,20,1,10000,1000,31.4,19.7,161.6,3825,608174.08,191.05,30371.84
8,64,1,20,1,10000,2000,29.2,17.2,144.5,3809,605634.56,190.29,30259.2
8,64,1,20,2,10000,2000,30.1,32.3,1100.0,7858,1247805.44,392.37,62382.08
8,64,1,20,2,10000,1000,36.1,46.5,1100.0,7847,1247805.44,391.29,62218.24
8,64,2,10,1,10000,2000,27.2,78.4,2100.0,1568,268124.16,156.55,26767.36
8,64,2,10,1,10000,1000,37.2,66.7,2200.0,1494,255477.76,149.14,25507.84
8,64,1,20,4,10000,2000,37.9,97.1,2200.0,8305,1321205.76,404.3,64286.72
8,64,1,20,4,10000,1000,34.1,89.6,2200.0,8355,1331691.52,406.23,64593.92
8,64,2,10,2,10000,2000,29.5,33.1,1100.0,3650,624148.48,363.48,62156.8
8,64,2,10,2,10000,1000,29.6,28.8,1000.0,3758,642621.44,374.65,64061.44
8,64,2,10,4,10000,2000,36.4,90.5,1000.0,7701,1321205.76,769.42,131573.76
8,64,2,10,4,10000,1000,29.2,55.9,1000.0,7667,1310720.0,765.51,130897.92
8,64,2,20,1,10000,2000,29.1,19.5,169.9,3808,651171.84,190.24,32532.48
8,64,2,20,1,10000,1000,30.2,19.9,177.4,3793,648601.6,189.4,32389.12
8,64,2,20,2,10000,2000,37.2,44.5,262.6,7756,1321205.76,386.63,66109.44
8,64,2,20,2,10000,1000,34.3,36.7,200.1,7812,1331691.52,388.08,66365.44
8,64,4,10,1,10000,1000,56.1,129.8,2400.0,1423,277483.52,141.91,27668.48
8,64,4,10,1,10000,2000,49.4,75.1,2400.0,1454,283525.12,144.3,28139.52
8,64,2,20,4,10000,1000,39.2,92.6,2400.0,8346,1426063.36,405.69,69376.0
8,64,2,20,4,10000,2000,39.7,89.3,2300.0,8395,1436549.12,408.42,69836.8
8,64,4,10,2,10000,1000,38.9,41.1,289.0,3628,707461.12,360.64,70328.32
8,64,4,10,2,10000,2000,43.3,40.0,272.9,3739,729108.48,373.06,72744.96
8,64,4,10,4,10000,2000,31.5,19.8,168.8,7478,1457520.64,747.59,145776.64
8,64,4,10,4,10000,1000,27.3,16.0,96.9,7463,1457520.64,745.71,145418.24
8,64,4,20,1,10000,1000,28.3,16.7,143.6,3822,745287.68,190.89,37222.4
8,64,4,20,1,10000,2000,27.7,15.1,132.9,3851,750940.16,192.33,37509.12
8,64,4,20,2,10000,2000,29.8,65.6,1100.0,7758,1509949.44,387.29,75520.0
8,64,4,20,2,10000,1000,33.7,55.6,1200.0,7793,1520435.2,388.62,75776.0
8,64,8,10,1,10000,2000,48.9,124.3,2600.0,1483,360366.08,147.85,35932.16
8,64,8,10,1,10000,1000,46.0,128.8,2600.0,1440,349921.28,143.12,34775.04
8,64,4,20,4,10000,1000,36.2,115.6,2500.0,8394,1635778.56,407.81,79523.84
8,64,4,20,4,10000,2000,62.3,189.9,2500.0,8484,1656750.08,412.6,80455.68
8,64,8,10,2,10000,1000,32.1,39.4,1000.0,3790,922746.88,377.83,91811.84
8,64,8,10,2,10000,2000,32.6,47.3,1000.0,3769,912261.12,375.49,91248.64
8,64,8,10,4,10000,2000,44.6,126.6,1000.0,7699,1866465.28,768.81,186818.56
8,64,8,10,4,10000,1000,28.1,25.9,1000.0,7733,1876951.04,770.92,187330.56
8,64,8,20,1,10000,2000,28.0,17.4,159.6,3811,922746.88,190.44,46274.56
8,64,8,20,1,10000,1000,27.3,17.5,160.6,3792,922746.88,189.34,46008.32
8,64,8,20,2,10000,2000,33.9,69.5,1100.0,7680,1866465.28,383.29,93143.04
8,64,8,20,2,10000,1000,38.0,80.8,1200.0,7835,1908408.32,390.87,94976.0
8,64,16,10,1,10000,2000,42.8,179.2,2500.0,1426,484843.52,142.43,48424.96
8,64,16,10,1,10000,1000,43.7,70.1,2400.0,1461,496742.4,145.33,49408.0
8,64,8,20,4,10000,1000,53.6,165.6,2500.0,8341,2023751.68,405.77,98600.96
8,64,8,20,4,10000,2000,88.3,239.3,2500.0,8583,2086666.24,417.73,101509.12
8,64,16,10,2,10000,1000,30.3,23.6,155.2,3736,1268776.96,372.15,126525.44
8,64,16,10,2,10000,2000,36.1,27.2,145.6,3682,1247805.44,366.93,124753.92
8,64,16,10,4,10000,2000,33.2,28.7,1000.0,7575,2579496.96,756.35,257157.12
8,64,16,10,4,10000,1000,28.1,20.6,153.6,7422,2527068.16,741.12,251975.68
8,64,16,20,1,10000,1000,30.0,20.8,183.4,3805,1289748.48,190.11,64634.88
8,64,16,20,1,10000,2000,27.3,15.6,137.7,3884,1321205.76,193.99,65955.84
8,64,16,20,2,10000,1000,30.0,27.9,157.3,7848,2663383.04,391.29,133038.08
8,64,16,20,2,10000,2000,28.7,25.2,154.1,7831,2663383.04,390.5,132771.84
16,8,1,10,1,10000,1000,33.3,67.5,2400.0,1474,228474.88,146.73,22743.04
16,8,1,10,1,10000,2000,82.9,190.4,2700.0,1508,233738.24,149.68,23203.84
8,64,16,20,4,10000,2000,32.3,109.3,2500.0,8243,2799697.92,400.7,136232.96
8,64,16,20,4,10000,1000,33.6,124.8,2400.0,8236,2799697.92,400.29,136099.84
16,8,1,10,2,10000,1000,57.0,55.6,269.3,3789,587294.72,378.03,58593.28
16,8,1,10,2,10000,2000,51.4,46.5,210.6,3871,600002.56,385.79,59801.6
16,8,1,10,4,10000,2000,42.9,26.2,133.5,7385,1142947.84,738.3,114432.0
16,8,1,10,4,10000,1000,44.9,29.4,154.2,7469,1153433.6,744.94,115466.24
16,8,1,20,1,10000,1000,30.6,19.1,156.5,3834,594268.16,191.37,29665.28
16,8,1,20,1,10000,2000,28.4,19.4,132.4,3820,592097.28,190.65,29552.64
16,8,1,20,2,10000,2000,67.8,201.0,3200.0,7906,1226833.92,394.74,61184.0
16,8,1,20,2,10000,1000,73.8,224.7,3200.0,7955,1237319.68,396.43,61450.24
16,8,2,10,1,10000,1000,48.2,101.7,2500.0,1485,245022.72,148.06,24432.64
16,8,2,10,1,10000,2000,33.7,96.5,2400.0,1368,225720.32,136.5,22517.76
16,8,1,20,4,10000,2000,226.8,648.0,3400.0,8531,1321205.76,414.9,64307.2
16,8,1,20,4,10000,1000,127.4,347.1,3300.0,8508,1321205.76,413.56,64102.4
16,8,2,10,2,10000,1000,37.5,78.1,1100.0,3749,618588.16,374.33,61767.68
16,8,2,10,2,10000,2000,49.5,88.1,1100.0,3864,637562.88,385.17,63549.44
16,8,2,10,4,10000,2000,51.6,140.0,1100.0,7676,1268776.96,767.21,126586.88
16,8,2,10,4,10000,1000,35.3,81.3,1100.0,7464,1226833.92,745.64,123033.6
16,8,2,20,1,10000,2000,30.0,19.0,163.3,3857,636405.76,192.67,31784.96
16,8,2,20,1,10000,1000,30.8,19.1,188.1,3854,635914.24,192.48,31754.24
16,8,2,20,2,10000,2000,39.6,69.8,1100.0,7777,1279262.72,388.32,64071.68
16,8,2,20,2,10000,1000,43.2,75.0,1100.0,7798,1289748.48,388.85,64163.84
16,8,4,10,1,10000,1000,86.2,173.2,3000.0,1392,254740.48,138.99,25436.16
16,8,4,10,1,10000,2000,84.0,191.5,2900.0,1524,278896.64,151.36,27699.2
16,8,2,20,4,10000,2000,84.7,171.5,2800.0,8266,1363148.8,401.93,66314.24
16,8,2,20,4,10000,1000,74.2,164.2,2800.0,8065,1331691.52,391.84,64655.36
16,8,4,10,2,10000,1000,148.4,270.6,2100.0,3821,699238.4,381.55,69826.56
16,8,4,10,2,10000,2000,151.5,259.7,2000.0,3786,692838.4,378.22,69212.16
16,8,4,10,4,10000,2000,181.6,337.9,2100.0,7671,1405091.84,766.78,140318.72
16,8,4,10,4,10000,1000,144.0,253.3,2200.0,7457,1363148.8,744.61,136263.68
16,8,4,20,1,10000,1000,51.9,39.0,293.8,3776,691005.44,188.52,34498.56
16,8,4,20,1,10000,2000,50.4,39.6,271.3,3849,704368.64,192.07,35153.92
16,8,4,20,2,10000,1000,149.5,403.9,3400.0,7582,1384120.32,231.89,42434.56
16,8,4,20,2,10000,2000,150.5,409.3,3900.0,7586,1384120.32,231.73,42403.84
16,8,4,20,4,10000,1000,955.1,2200.0,16000.0,4308,788367.36,209.44,38328.32
16,8,4,20,4,10000,2000,1300.0,3000.0,16900.0,4392,803737.6,213.53,39075.84
16,8,8,10,1,10000,1000,89.1,211.8,1000.0,1891,414126.08,188.43,41267.2
16,8,8,10,1,10000,2000,47.4,97.1,1000.0,1865,408432.64,186.16,40765.44
16,8,8,10,2,10000,1000,33.4,38.4,352.2,3849,842926.08,384.18,84131.84
16,8,8,10,2,10000,2000,38.6,49.0,331.5,3773,826286.08,373.73,81848.32
16,8,8,10,4,10000,1000,571.0,779.6,6000.0,6687,1468006.4,421.19,92241.92
16,8,8,10,4,10000,2000,740.0,1200.0,7600.0,6221,1363148.8,394.97,86497.28
16,8,8,20,1,10000,1000,523.3,1600.0,12500.0,2576,564142.08,128.69,28180.48
16,8,8,20,1,10000,2000,493.9,1300.0,9500.0,2770,606627.84,138.29,30289.92
16,8,8,20,4,10000,1000,401.2,434.8,2900.0,2806,614512.64,117.13,25651.2
16,8,8,20,4,10000,2000,528.5,641.8,3700.0,2232,488806.4,94.06,20602.88
16,8,8,20,2,10000,1000,153.1,361.9,3000.0,3867,846868.48,126.23,27648.0
16,8,8,20,2,10000,2000,145.9,305.8,3600.0,4067,890675.2,132.85,29091.84
16,8,16,10,1,10000,1000,41.4,53.2,293.8,1994,582246.4,199.07,58132.48
16,8,16,10,1,10000,2000,40.9,52.9,282.3,1992,581662.72,198.84,58060.8
16,8,16,10,2,10000,2000,51.8,73.1,285.9,3868,1132462.08,386.17,112762.88
16,8,16,10,2,10000,1000,41.2,55.8,283.6,3856,1121976.32,385.15,112465.92
16,8,16,10,4,10000,2000,532.4,690.0,5600.0,4549,1331691.52,295.27,86220.8
16,8,16,10,4,10000,1000,566.8,799.5,5800.0,4630,1352663.04,297.54,86886.4
16,8,16,20,1,10000,1000,1500.0,3400.0,14800.0,2608,761538.56,130.31,38051.84
16,8,16,20,1,10000,2000,1300.0,3400.0,14700.0,2387,697006.08,119.27,34826.24
16,8,16,20,2,10000,1000,191.7,444.8,3600.0,3270,954204.16,142.66,41656.32
16,8,16,20,2,10000,2000,179.2,387.1,3400.0,3141,912261.12,138.36,40407.04
16,8,16,20,4,10000,1000,3900.0,6200.0,17300.0,2740,800081.92,133.3,38922.24
16,8,16,20,4,10000,2000,5400.0,7000.0,17500.0,2806,819353.6,136.56,39874.56
16,16,1,10,1,10000,1000,35.2,67.4,370.1,1918,293457.92,191.62,29317.12
16,16,1,10,1,10000,2000,43.1,85.2,443.3,1943,297277.44,194.01,29685.76
16,16,1,10,2,10000,2000,20.4,23.6,152.0,3911,598384.64,389.71,59627.52
16,16,1,10,2,10000,1000,17.5,21.6,147.5,3782,578641.92,376.91,57671.68
16,16,1,10,4,10000,2000,98.8,257.5,1300.0,7833,1195376.64,571.36,87418.88
16,16,1,10,4,10000,1000,41.8,84.9,1200.0,7732,1184890.88,560.34,85729.28
16,16,1,20,1,10000,1000,49.1,105.1,4000.0,3262,499087.36,162.93,24924.16
16,16,1,20,1,10000,2000,51.5,160.5,4000.0,3182,486850.56,158.91,24309.76
16,16,1,20,2,10000,1000,38.8,52.7,1100.0,5327,815032.32,188.99,28917.76
16,16,1,20,2,10000,2000,42.6,62.4,1000.0,5324,814571.52,188.92,28907.52
16,16,1,20,4,10000,1000,83.4,574.2,14300.0,3955,605112.32,192.51,29450.24
16,16,1,20,4,10000,2000,122.3,687.6,14400.0,4213,644587.52,204.88,31344.64
16,16,2,10,1,10000,1000,23.1,18.1,97.1,1996,321351.68,199.26,32081.92
16,16,2,10,1,10000,2000,23.0,18.9,147.0,1993,320870.4,199.13,32061.44
16,16,2,10,2,10000,1000,19.2,13.8,74.5,3989,642232.32,398.49,64153.6
16,16,2,10,2,10000,2000,21.9,20.4,95.8,3942,634664.96,393.95,63426.56
16,16,2,10,4,10000,2000,192.7,230.1,1300.0,7429,1195376.64,512.55,82524.16
16,16,2,10,4,10000,1000,189.9,230.1,1400.0,7072,1142947.84,486.65,78346.24
16,16,2,20,1,10000,1000,236.7,758.9,6300.0,3023,486707.2,151.0,24309.76
